rating,review_title,review_text,reviewer_name,verified_purchase,review_date,helpful_upvotes,helpful_total,review_date_raw,product,sentiment,clean_text,word_count
1.0,Unsatisfactory,"NEVER EVER BUY FROM FLIPKART.In this day and age, when we have a genuine reason as to why we should return a product, the same is rejected stating it is not in the policy. I have tried 3-4 times and the customer service is pathetic. No matter what happens please buy your mobiles only from AZ or the direct online store. FLIPKART is very unresponsive as a middleman and it is like talking to a wall.In other countries, people return the phone after using and get the preferred one, even after ...",Shanthini BS,True,2024-10-01,211.0,23.0,"Oct, 2024",Samsung S24,negative,never ever buy flipkart day age genuine reason return product rejected stating policy tried time customer service pathetic matter happens please buy mobile direct online store flipkart unresponsive middleman like talking wall country people return phone using get preferred one even,41
3.0,Nice,Battery problem facing,Trilok  Singh,True,2024-11-01,1.0,0.0,4 days ago,Samsung S24,neutral,battery problem facing,3
3.0,Good,Small Battery,Flipkart Customer,True,2024-11-01,1.0,0.0,17 days ago,Samsung S24,neutral,small battery,2
3.0,Fair,Phone heating,GOPICHAND MALOTH,True,2024-11-01,1.0,0.0,30 days ago,Samsung S24,neutral,phone heating,2
3.0,Just okay,Heating On 5g network,Falguni Padhan,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,heating network,2
3.0,Good,Whatapps video call heating problem,Jawahar Singh,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,neutral,whatapps video call heating problem,5
3.0,Good,All is good but battery performance very low,Sangram Keshari Mohanty,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,neutral,good battery performance low,4
3.0,Terrific purchase,Worth it,Gopalakrishnan R,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,neutral,worth,1
3.0,Fair,I am iphone user this is not for me type too much heat and lag,Alok  Nigam,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,iphone user type much heat lag,6
3.0,Just okay,Very good phone under 40k flagship level proformance and camera but decent battery life,Ankush Sahani,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,good phone flagship level proformance camera decent battery life,9
3.0,Decent product,It's s grate smart phone in this budget,Bijoy Barman,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,grate smart phone budget,4
3.0,Good,It have heating issue When you open camera for 5 to 10 minutes. It's camera also not that good enough. In this price range other phones gives much better performance and camera clearity and features.,Deepak Jangid,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,heating issue open camera minute camera also good enough price range phone give much better performance camera clearity feature,19
3.0,Decent product,Battary poor,Subhash  Kumar,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,battary poor,2
3.0,Does the job,I used this phone for 1 week i found smoe lags and phone is heating a lot,Flipkart Customer,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,used phone week found smoe lag phone heating lot,9
3.0,Fair,A good phone. Only drawback is battery capacity .,Swapnil Bhosle,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,good phone drawback battery capacity,5
3.0,Decent product,Heating issue is genuine. Rest everything is average.,Saurabh  Kumar Singh,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,heating issue genuine rest everything average,6
3.0,Nice,"To the point while using this flagship for day It's heating a lot and battery is draining fast though its design and performance is quiet good at this price seg Since it is heating like hell in a normal use  , my excitement turn into disappointment U should go for another phone If u are OK with heating probo.. then u can buy it It's definitely handy phone feels premium but edges are not smooth",Flipkart Customer,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,neutral,point using flagship day heating lot battery draining fast though design performance quiet good price seg since heating like hell normal use excitement turn disappointment another phone heating probo buy definitely handy phone feel premium edge smooth,37
3.0,Does the job,"Mobile is awesome,  but battery is very bad",Chandrashekhar Reddy,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,neutral,mobile awesome battery bad,4
3.0,Fair,It is great premium compact phone under 40k. But facing heating issue since day 1. Some say that the software takes time to analyse the usage pattern and save battery and not to get heated. Need to see. But this level of heating issue is not expected from a premium smartphone,Flipkart Customer,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,neutral,great premium compact phone facing heating issue since day say software take time analyse usage pattern save battery get heated need see level heating issue expected premium smartphone,28
3.0,Decent product,Battery problem bas,Flipkart Customer,True,2024-11-01,1.0,0.0,2 months ago,Samsung S24,neutral,battery problem ba,3
5.0,Brilliant,"Upgraded to 16 from 13, feels like coming to a new world 😂😂",Devang Gupta,True,2024-11-01,1.0,3.0,2 months ago,Samsung S24,positive,upgraded feel like coming new world,6
3.0,Does the job,camera quality is not good,Vishv Vikas Patidar,True,2024-11-01,3.0,3.0,1 month ago,Samsung S24,neutral,camera quality good,3
3.0,Decent product,It has wrost battery performance and literally I am warning these who are going to purchase a mobile which is almost 60k  it has terrible heat problem if you have AC go for it if not don't ever purchase it as in normal use it heats like a burnt coal,Rudraksh Dubey,True,2024-11-01,3.0,2.0,1 month ago,Samsung S24,neutral,wrost battery performance literally warning going purchase mobile almost terrible heat problem ever purchase normal use heat like burnt coal,20
5.0,Classy product,Awesome mobile good price,Kiran,True,2024-11-01,0.0,0.0,Today,Samsung S24,positive,awesome mobile good price,4
5.0,Wonderful,Absolutely good,Sanju Gamit,True,2024-11-01,0.0,0.0,Today,Samsung S24,positive,absolutely good,2
4.0,Good choice,Phone heats a lot using camera..,Nil Deka,True,2024-11-01,0.0,0.0,1 day ago,Samsung S24,positive,phone heat lot using camera,5
5.0,Must buy!,The product is very good performance and battery backup is good mobile in hand feelings smoothness very better than other mobile camera quality also good video quality superb 👌 👍,Bhaskar Talukdar,True,2024-11-01,0.0,0.0,1 day ago,Samsung S24,positive,product good performance battery backup good mobile hand feeling smoothness better mobile camera quality also good video quality superb,19
5.0,Worth every penny,Gd,Vicky Sher,True,2024-11-01,0.0,0.0,1 day ago,Samsung S24,positive,,0
5.0,Best in the market!,Best phone,Nitish Kumar  Suman,True,2024-11-01,0.0,0.0,1 day ago,Samsung S24,positive,best phone,2
5.0,Highly recommended,Excellent 👍🏻 flagship flagship only... Samsung never disappoints with flagship phone 📱,SHAIK GOUSE BASHA,True,2024-11-01,0.0,0.0,2 days ago,Samsung S24,positive,excellent flagship flagship samsung never disappoints flagship phone,8
5.0,Brilliant,"There is no need for further elaboration. The provided images effectively showcase the excellent camera capabilities of this phone. However, in practical daily use, the device experiences battery backup issues due to its relatively low battery capacity of only 4000mAh.",jitendra kumar pradhan,True,2024-11-01,0.0,0.0,2 days ago,Samsung S24,positive,need elaboration provided image effectively showcase excellent camera capability phone however practical daily use device experience battery backup issue due relatively low battery capacity mah,25
5.0,Classy product,According to price Awesome 👌,VINAY KUMAR,True,2024-11-01,0.0,0.0,3 days ago,Samsung S24,positive,according price awesome,3
4.0,Worth the money,Mobile is very good 👍,Bhupender Kumar,True,2024-11-01,0.0,0.0,3 days ago,Samsung S24,positive,mobile good,2
5.0,Terrific purchase,"I just love my S24, Dilshad's S24 suits on me",Dilshad  Khan,True,2024-11-01,0.0,0.0,3 days ago,Samsung S24,positive,love dilshad suit,3
5.0,Must buy!,Awesome picture quality and good build Quality n des,CHETAN KACHARE,True,2024-11-01,0.0,0.0,3 days ago,Samsung S24,positive,awesome picture quality good build quality de,7
5.0,Must buy!,Good phone,Shek Sahabuddin,True,2024-11-01,0.0,0.0,4 days ago,Samsung S24,positive,good phone,2
4.0,Really Nice,Ok,Flipkart Customer,True,2024-11-01,0.0,0.0,4 days ago,Samsung S24,positive,,0
5.0,Worth every penny,It's a classy phone!!,Abhay  Pradhan,True,2024-11-01,0.0,0.0,4 days ago,Samsung S24,positive,classy phone,2
5.0,Mind-blowing purchase,Camera quality and performance is top notch 👌  and I've been using it for 2 months.  The only problem is battery otherwise is the best phone,MAKHIAN,True,2024-11-01,0.0,0.0,4 days ago,Samsung S24,positive,camera quality performance top notch using month problem battery otherwise best phone,12
2.0,Bad quality,Bettry backup is very poor.Phone setting functions should have been simple.,Rajnish Kumar,True,2024-11-01,1.0,0.0,4 days ago,Samsung S24,negative,bettry backup poor phone setting function simple,7
4.0,Worth the money,Great 👍,MOON  BARUAH,True,2024-11-01,0.0,0.0,5 days ago,Samsung S24,positive,great,1
5.0,Best in the market!,Very good 👍👍👍👍,Noor Maan,True,2024-11-01,0.0,0.0,5 days ago,Samsung S24,positive,good,1
5.0,Fabulous!,Best phone in overall parformnace,Lalit Kumar,True,2024-11-01,0.0,0.0,5 days ago,Samsung S24,positive,best phone overall parformnace,4
5.0,Terrific,Very nice mobile,Ajay Ajay,True,2024-11-01,0.0,0.0,5 days ago,Samsung S24,positive,nice mobile,2
5.0,Just wow!,Power house,Chitul  Das,True,2024-11-01,0.0,0.0,6 days ago,Samsung S24,positive,power house,2
5.0,Excellent,Amazing  q,Raj Yuvraj sinh,True,2024-11-01,0.0,0.0,6 days ago,Samsung S24,positive,amazing,1
5.0,Excellent,Awesome 👌,MOHSIN  ANSARI,True,2024-11-01,0.0,0.0,6 days ago,Samsung S24,positive,awesome,1
2.0,Expected a better product,Not good daly u,Pradip Chandra roy Customer,True,2024-11-01,1.0,1.0,6 days ago,Samsung S24,negative,good daly,2
2.0,Not good,Apple is more more better than this stupid,SRav Tanwar,True,2024-11-01,1.0,7.0,7 days ago,Samsung S24,negative,apple better stupid,3
5.0,Just wow!,Best flagship phone for this price .,Flipkart Customer,True,2024-11-01,0.0,0.0,7 days ago,Samsung S24,positive,best flagship phone price,4
5.0,Awesome,"Must buy, one of the performance phone in below 40k",Flipkart Customer,True,2024-11-01,0.0,0.0,7 days ago,Samsung S24,positive,must buy one performance phone,5
5.0,Excellent,Great Purchase Just one downside is that Battery Backup A bit lower Will get 5.30 to 6 hours Screen On Time.Tips:- Reduce Refresh Rate to 60Hzs and Off Always on Display To Get Maximum Battery is Battery is Your Priority.Peace Out👍,Kundan Kumar,True,2024-11-01,0.0,0.0,7 days ago,Samsung S24,positive,great purchase one downside battery backup bit lower get hour screen time tip reduce refresh rate hz always display get maximum battery battery priority peace,25
